TradeDate,YYYYMM,FactorName,Quantile,TotalReturn
30/06/2022,202206,12mMomentum,4,-0.162996702
30/06/2022,202206,3mMomentum,1,-0.096583424
30/06/2022,202206,3mMomentum,2,-0.0827162
30/06/2022,202206,3mMomentum,3,-0.090750886
30/06/2022,202206,3mMomentum,4,-0.155974289
30/06/2022,202206,6mMomentum,1,-0.086065442
30/06/2022,202206,6mMomentum,2,-0.086118556
30/06/2022,202206,6mMomentum,3,-0.122025155
30/06/2022,202206,6mMomentum,4,-0.132696282
30/06/2022,202206,DIV_YLD_HIST,1,-0.102384645
30/06/2022,202206,DIV_YLD_HIST,2,-0.082420536
30/06/2022,202206,DIV_YLD_HIST,3,-0.094757341
30/06/2022,202206,DIV_YLD_HIST,4,-0.083603635
30/06/2022,202206,EPSGrowthNTMA,1,-0.133942582
30/06/2022,202206,EPSGrowthNTMA,2,-0.090991147
30/06/2022,202206,EPSGrowthNTMA,3,-0.076919993
30/06/2022,202206,EPSGrowthNTMA,4,-0.131798743
30/06/2022,202206,ForwardPE,1,-0.140832324
30/06/2022,202206,ForwardPE,2,-0.113747291
30/06/2022,202206,ForwardPE,3,-0.074495171
30/06/2022,202206,ForwardPE,4,-0.055967368
30/06/2022,202206,PriceToBook,1,-0.122785344
30/06/2022,202206,PriceToBook,2,-0.114118543
30/06/2022,202206,PriceToBook,3,-0.091758501
30/06/2022,202206,PriceToBook,4,-0.106597347
30/06/2022,202206,PriceToCashflow,1,-0.140217474
30/06/2022,202206,PriceToCashflow,2,-0.11367177
30/06/2022,202206,PriceToCashflow,3,-0.09789199
30/06/2022,202206,PriceToCashflow,4,-0.0807184
30/06/2022,202206,PriceToNTA,1,-0.078352553
30/06/2022,202206,PriceToNTA,2,-0.126000952
30/06/2022,202206,PriceToNTA,3,-0.095883443
30/06/2022,202206,PriceToNTA,4,-0.124693673
30/06/2022,202206,PriceToRevenue,1,-0.11460633
30/06/2022,202206,PriceToRevenue,2,-0.115987023
30/06/2022,202206,PriceToRevenue,3,-0.096261412
30/06/2022,202206,PriceToRevenue,4,-0.101046236
30/06/2022,202206,ROE,1,-0.097510485
30/06/2022,202206,ROE,2,-0.091535123
30/06/2022,202206,ROE,3,-0.092336804
30/06/2022,202206,ROE,4,-0.146195427
30/06/2022,202206,Size,1,-0.150792446
30/06/2022,202206,Size,2,-0.097963729
30/06/2022,202206,Size,3,-0.103689611
30/06/2022,202206,Size,4,-0.077408951
31/07/2022,202207,12mMomentum,1,0.062117861
31/07/2022,202207,12mMomentum,2,0.069568691
31/07/2022,202207,12mMomentum,3,0.102635655
31/07/2022,202207,12mMomentum,4,0.210282291
31/07/2022,202207,3mMomentum,1,0.051576171
31/07/2022,202207,3mMomentum,2,0.080337285
31/07/2022,202207,3mMomentum,3,0.097890305
31/07/2022,202207,3mMomentum,4,0.21489295
31/07/2022,202207,6mMomentum,1,0.026915668
31/07/2022,202207,6mMomentum,2,0.071642161
31/07/2022,202207,6mMomentum,3,0.113705632
31/07/2022,202207,6mMomentum,4,0.232791215
31/07/2022,202207,DIV_YLD_HIST,1,0.097577717
31/07/2022,202207,DIV_YLD_HIST,2,0.076274653
31/07/2022,202207,DIV_YLD_HIST,3,0.074053277
31/07/2022,202207,DIV_YLD_HIST,4,0.10468464
31/07/2022,202207,EPSGrowthNTMA,1,0.132470891
31/07/2022,202207,EPSGrowthNTMA,2,0.094560043
31/07/2022,202207,EPSGrowthNTMA,3,0.093646635
31/07/2022,202207,EPSGrowthNTMA,4,0.113521974
31/07/2022,202207,ForwardPE,1,0.096483859
31/07/2022,202207,ForwardPE,2,0.078649374
31/07/2022,202207,ForwardPE,3,0.078547111
31/07/2022,202207,ForwardPE,4,0.091354054
31/07/2022,202207,PriceToBook,1,0.129797274
31/07/2022,202207,PriceToBook,2,0.088145789
31/07/2022,202207,PriceToBook,3,0.065548371
31/07/2022,202207,PriceToBook,4,0.160109611
31/07/2022,202207,PriceToCashflow,1,0.167715122
31/07/2022,202207,PriceToCashflow,2,0.071171311
31/07/2022,202207,PriceToCashflow,3,0.080903117
31/07/2022,202207,PriceToCashflow,4,0.120786628
31/07/2022,202207,PriceToNTA,1,0.099373643
31/07/2022,202207,PriceToNTA,2,0.098060135
31/07/2022,202207,PriceToNTA,3,0.117880669
31/07/2022,202207,PriceToNTA,4,0.127524979
31/07/2022,202207,PriceToRevenue,1,0.096603963
31/07/2022,202207,PriceToRevenue,2,0.063943237
31/07/2022,202207,PriceToRevenue,3,0.113282761
31/07/2022,202207,PriceToRevenue,4,0.156569
31/07/2022,202207,ROE,1,0.091248029
31/07/2022,202207,ROE,2,0.085068906
31/07/2022,202207,ROE,3,0.088923217
31/07/2022,202207,ROE,4,0.18022506
31/07/2022,202207,Size,1,0.209619894
31/07/2022,202207,Size,2,0.087174166
31/07/2022,202207,Size,3,0.096053821
31/07/2022,202207,Size,4,0.047639466
31/08/2022,202208,12mMomentum,1,0.04729637
31/08/2022,202208,12mMomentum,2,-0.007725576
31/08/2022,202208,12mMomentum,3,0.003184079
31/08/2022,202208,12mMomentum,4,-0.020571374
31/08/2022,202208,3mMomentum,1,-0.003423137
31/08/2022,202208,3mMomentum,2,0.003322991
31/08/2022,202208,3mMomentum,3,0.000129584
31/08/2022,202208,3mMomentum,4,0.022206029
31/08/2022,202208,6mMomentum,1,0.022336567
31/08/2022,202208,6mMomentum,2,0.007024487
31/08/2022,202208,6mMomentum,3,0.008527643
31/08/2022,202208,6mMomentum,4,-0.01697629
31/08/2022,202208,DIV_YLD_HIST,1,-0.002680617
31/08/2022,202208,DIV_YLD_HIST,2,-0.013964648
31/08/2022,202208,DIV_YLD_HIST,3,-0.001708739
31/08/2022,202208,DIV_YLD_HIST,4,0.023369381
31/08/2022,202208,EPSGrowthNTMA,1,0.057742156
31/08/2022,202208,EPSGrowthNTMA,2,-0.004682251
31/08/2022,202208,EPSGrowthNTMA,3,-0.018158139
31/08/2022,202208,EPSGrowthNTMA,4,-0.011086907
31/08/2022,202208,ForwardPE,1,0.036921939
31/08/2022,202208,ForwardPE,2,-0.030511474
31/08/2022,202208,ForwardPE,3,0.005694017
31/08/2022,202208,ForwardPE,4,0.002541276
31/08/2022,202208,PriceToBook,1,-0.025052016
31/08/2022,202208,PriceToBook,2,0.005381201
31/08/2022,202208,PriceToBook,3,0.016339034
31/08/2022,202208,PriceToBook,4,0.026455824
31/08/2022,202208,PriceToCashflow,1,0.010497949
31/08/2022,202208,PriceToCashflow,2,0.006270393
31/08/2022,202208,PriceToCashflow,3,-0.001405325
31/08/2022,202208,PriceToCashflow,4,0.009546068
31/08/2022,202208,PriceToNTA,1,-0.02135325
31/08/2022,202208,PriceToNTA,2,0.001839174
31/08/2022,202208,PriceToNTA,3,0.019946883
31/08/2022,202208,PriceToNTA,4,0.019304506
31/08/2022,202208,PriceToRevenue,1,0.008222198
31/08/2022,202208,PriceToRevenue,2,-0.011602723
31/08/2022,202208,PriceToRevenue,3,0.003400082
31/08/2022,202208,PriceToRevenue,4,0.007738749
31/08/2022,202208,ROE,1,0.015761326
31/08/2022,202208,ROE,2,-0.025163947
31/08/2022,202208,ROE,3,0.01096109
31/08/2022,202208,ROE,4,0.022159107
31/08/2022,202208,Size,1,-0.035586368
31/08/2022,202208,Size,2,1.82E-02
31/08/2022,202208,Size,3,0.032559422
31/08/2022,202208,Size,4,0.00689259
30/09/2022,202209,12mMomentum,1,-0.072149909
30/09/2022,202209,12mMomentum,2,-0.089179609
30/09/2022,202209,12mMomentum,3,-0.087031369
30/09/2022,202209,12mMomentum,4,-0.126132671
30/09/2022,202209,3mMomentum,1,-0.065796802
30/09/2022,202209,3mMomentum,2,-0.093161006
30/09/2022,202209,3mMomentum,3,-9.89E-02
30/09/2022,202209,3mMomentum,4,-0.105222758
30/09/2022,202209,6mMomentum,1,-0.076296005
30/09/2022,202209,6mMomentum,2,-0.079948407
30/09/2022,202209,6mMomentum,3,-0.093785672
30/09/2022,202209,6mMomentum,4,-0.123616204
30/09/2022,202209,DIV_YLD_HIST,1,-0.085591082
30/09/2022,202209,DIV_YLD_HIST,2,-0.092897154
30/09/2022,202209,DIV_YLD_HIST,3,-0.076891718
30/09/2022,202209,DIV_YLD_HIST,4,-0.079181959
30/09/2022,202209,EPSGrowthNTMA,1,-0.082470445
30/09/2022,202209,EPSGrowthNTMA,2,-0.091925468
30/09/2022,202209,EPSGrowthNTMA,3,-0.103085393
30/09/2022,202209,EPSGrowthNTMA,4,-0.098706263
30/09/2022,202209,ForwardPE,1,-0.054549666
30/09/2022,202209,ForwardPE,2,-0.092563356
30/09/2022,202209,ForwardPE,3,-0.096363354
30/09/2022,202209,ForwardPE,4,-0.102210601
30/09/2022,202209,PriceToBook,1,-0.099591967
30/09/2022,202209,PriceToBook,2,-0.096471718
30/09/2022,202209,PriceToBook,3,-0.077034565
30/09/2022,202209,PriceToBook,4,-0.095044497
30/09/2022,202209,PriceToCashflow,1,-0.109354682
30/09/2022,202209,PriceToCashflow,2,-0.086342083
30/09/2022,202209,PriceToCashflow,3,-0.073015357
30/09/2022,202209,PriceToCashflow,4,-0.102657085
30/09/2022,202209,PriceToNTA,1,-0.115354917
30/09/2022,202209,PriceToNTA,2,-0.080142797
30/09/2022,202209,PriceToNTA,3,-0.084854057
30/09/2022,202209,PriceToNTA,4,-0.092613284
30/09/2022,202209,PriceToRevenue,1,-0.098941484
30/09/2022,202209,PriceToRevenue,2,-0.078242548
30/09/2022,202209,PriceToRevenue,3,-0.078370566
30/09/2022,202209,PriceToRevenue,4,-0.103781852
30/09/2022,202209,ROE,1,-0.073402891
30/09/2022,202209,ROE,2,-0.09014455
30/09/2022,202209,ROE,3,-0.083899333
30/09/2022,202209,ROE,4,-0.127667483
30/09/2022,202209,Size,1,-0.120698312
30/09/2022,202209,Size,2,-0.092183665
30/09/2022,202209,Size,3,-0.095959027
30/09/2022,202209,Size,4,-0.056835733
31/10/2022,202210,12mMomentum,1,0.045342791
31/10/2022,202210,12mMomentum,2,0.055228902
31/10/2022,202210,12mMomentum,3,0.09798419
31/10/2022,202210,12mMomentum,4,0.057685087
31/10/2022,202210,3mMomentum,1,0.062041791
31/10/2022,202210,3mMomentum,2,0.077724912
31/10/2022,202210,3mMomentum,3,0.068290278
31/10/2022,202210,3mMomentum,4,0.064108778
31/10/2022,202210,6mMomentum,1,0.057408583
31/10/2022,202210,6mMomentum,2,0.077231993
31/10/2022,202210,6mMomentum,3,0.078652598
31/10/2022,202210,6mMomentum,4,0.059908609
31/10/2022,202210,DIV_YLD_HIST,1,0.086752422
31/10/2022,202210,DIV_YLD_HIST,2,0.065990616
31/10/2022,202210,DIV_YLD_HIST,3,0.045782675
31/10/2022,202210,DIV_YLD_HIST,4,0.072770333
31/10/2022,202210,EPSGrowthNTMA,1,0.089208141
31/10/2022,202210,EPSGrowthNTMA,2,0.060267097
31/10/2022,202210,EPSGrowthNTMA,3,0.087056261
31/10/2022,202210,EPSGrowthNTMA,4,0.041963387
31/10/2022,202210,ForwardPE,1,0.043182816
31/10/2022,202210,ForwardPE,2,0.078580517
31/10/2022,202210,ForwardPE,3,0.080582921
31/10/2022,202210,ForwardPE,4,0.061889197
31/10/2022,202210,PriceToBook,1,0.076306139
31/10/2022,202210,PriceToBook,2,0.065467622
31/10/2022,202210,PriceToBook,3,0.064177908
31/10/2022,202210,PriceToBook,4,0.066578257
31/10/2022,202210,PriceToCashflow,1,0.064743255
31/10/2022,202210,PriceToCashflow,2,0.046413222
31/10/2022,202210,PriceToCashflow,3,0.071571691
31/10/2022,202210,PriceToCashflow,4,0.083821746
31/10/2022,202210,PriceToNTA,1,0.082154764
31/10/2022,202210,PriceToNTA,2,0.069122048
31/10/2022,202210,PriceToNTA,3,0.063914879
31/10/2022,202210,PriceToNTA,4,0.057338235
31/10/2022,202210,PriceToRevenue,1,0.040442766
31/10/2022,202210,PriceToRevenue,2,0.043576294
31/10/2022,202210,PriceToRevenue,3,0.080717304
31/10/2022,202210,PriceToRevenue,4,0.086547124
31/10/2022,202210,ROE,1,0.049935508
31/10/2022,202210,ROE,2,0.074969585
31/10/2022,202210,ROE,3,0.070199133
31/10/2022,202210,ROE,4,0.077873364
31/10/2022,202210,Size,1,0.060884751
31/10/2022,202210,Size,2,0.083747544
31/10/2022,202210,Size,3,0.079894119
31/10/2022,202210,Size,4,0.051618459
30/11/2022,202211,12mMomentum,1,0.071308623
30/11/2022,202211,12mMomentum,2,0.054975353
30/11/2022,202211,12mMomentum,3,0.045426012
30/11/2022,202211,12mMomentum,4,0.072506371
30/11/2022,202211,3mMomentum,1,0.03639365
30/11/2022,202211,3mMomentum,2,0.061340969
30/11/2022,202211,3mMomentum,3,0.049719991
30/11/2022,202211,3mMomentum,4,0.095275109
30/11/2022,202211,6mMomentum,1,0.034752445
30/11/2022,202211,6mMomentum,2,0.045406456
30/11/2022,202211,6mMomentum,3,0.06692902
30/11/2022,202211,6mMomentum,4,0.09060626
30/11/2022,202211,DIV_YLD_HIST,1,0.064680959
30/11/2022,202211,DIV_YLD_HIST,2,0.03432719
30/11/2022,202211,DIV_YLD_HIST,3,0.052763469
30/11/2022,202211,DIV_YLD_HIST,4,0.081879178
30/11/2022,202211,EPSGrowthNTMA,1,0.039156042
30/11/2022,202211,EPSGrowthNTMA,2,0.045147973
30/11/2022,202211,EPSGrowthNTMA,3,0.04685549
30/11/2022,202211,EPSGrowthNTMA,4,0.105400851
30/11/2022,202211,ForwardPE,1,0.092574691
30/11/2022,202211,ForwardPE,2,0.061861997
30/11/2022,202211,ForwardPE,3,0.031150428
30/11/2022,202211,ForwardPE,4,0.049997192
30/11/2022,202211,PriceToBook,1,0.068678437
30/11/2022,202211,PriceToBook,2,0.078021575
30/11/2022,202211,PriceToBook,3,0.044460925
30/11/2022,202211,PriceToBook,4,0.054260182
30/11/2022,202211,PriceToCashflow,1,0.113481105
30/11/2022,202211,PriceToCashflow,2,0.052767958
30/11/2022,202211,PriceToCashflow,3,0.034238185
30/11/2022,202211,PriceToCashflow,4,0.045361804
30/11/2022,202211,PriceToNTA,1,0.043419402
30/11/2022,202211,PriceToNTA,2,0.086597892
30/11/2022,202211,PriceToNTA,3,0.069973863
30/11/2022,202211,PriceToNTA,4,0.038864237
30/11/2022,202211,PriceToRevenue,1,0.077016705
30/11/2022,202211,PriceToRevenue,2,0.08345842
30/11/2022,202211,PriceToRevenue,3,0.045055863
30/11/2022,202211,PriceToRevenue,4,0.045287955
30/11/2022,202211,ROE,1,0.066567328
30/11/2022,202211,ROE,2,0.03545984
30/11/2022,202211,ROE,3,0.066426651
30/11/2022,202211,ROE,4,0.067750834
30/11/2022,202211,Size,1,0.089822393
30/11/2022,202211,Size,2,0.029186996
30/11/2022,202211,Size,3,0.067293602
30/11/2022,202211,Size,4,0.057955083
31/12/2022,202212,12mMomentum,1,-0.028062515
31/12/2022,202212,12mMomentum,2,-0.01871152
31/12/2022,202212,12mMomentum,3,-0.033000432
31/12/2022,202212,12mMomentum,4,-0.043075881
31/12/2022,202212,3mMomentum,1,-0.012714874
31/12/2022,202212,3mMomentum,2,-0.028598699
31/12/2022,202212,3mMomentum,3,-0.056895347
31/12/2022,202212,3mMomentum,4,-0.025550972
31/12/2022,202212,6mMomentum,1,-0.043055966
31/12/2022,202212,6mMomentum,2,-0.028873057
31/12/2022,202212,6mMomentum,3,-0.04091463
31/12/2022,202212,6mMomentum,4,-0.015620464
31/12/2022,202212,DIV_YLD_HIST,1,-0.010685138
31/12/2022,202212,DIV_YLD_HIST,2,-0.027291999
31/12/2022,202212,DIV_YLD_HIST,3,-0.015780464
31/12/2022,202212,DIV_YLD_HIST,4,-0.050155821
31/12/2022,202212,EPSGrowthNTMA,1,-0.067367691
31/12/2022,202212,EPSGrowthNTMA,2,-0.034702303
31/12/2022,202212,EPSGrowthNTMA,3,-0.033385932
31/12/2022,202212,EPSGrowthNTMA,4,0.006830305
31/12/2022,202212,ForwardPE,1,-0.026029411
31/12/2022,202212,ForwardPE,2,-0.0246447
31/12/2022,202212,ForwardPE,3,-0.019164145
31/12/2022,202212,ForwardPE,4,-0.039888312
31/12/2022,202212,PriceToBook,1,-0.000968872
31/12/2022,202212,PriceToBook,2,-0.029997878
31/12/2022,202212,PriceToBook,3,-0.037773429
31/12/2022,202212,PriceToBook,4,-0.058855511
31/12/2022,202212,PriceToCashflow,1,-0.027712024
31/12/2022,202212,PriceToCashflow,2,-0.00671402
31/12/2022,202212,PriceToCashflow,3,-0.025805897
31/12/2022,202212,PriceToCashflow,4,-0.054743614
31/12/2022,202212,PriceToNTA,1,-0.015531884
31/12/2022,202212,PriceToNTA,2,-0.016091651
31/12/2022,202212,PriceToNTA,3,-0.030130418
31/12/2022,202212,PriceToNTA,4,-0.063236401
31/12/2022,202212,PriceToRevenue,1,-0.003212522
31/12/2022,202212,PriceToRevenue,2,-0.026328481
31/12/2022,202212,PriceToRevenue,3,-0.024089797
31/12/2022,202212,PriceToRevenue,4,-0.05256686
31/12/2022,202212,ROE,1,-0.030203485
31/12/2022,202212,ROE,2,-0.04657487
31/12/2022,202212,ROE,3,-0.009453672
31/12/2022,202212,ROE,4,-0.037527866
31/12/2022,202212,Size,1,-0.027211796
31/12/2022,202212,Size,2,-0.028785236
31/12/2022,202212,Size,3,-0.031218952
31/12/2022,202212,Size,4,-0.03517408
31/01/2023,202301,12mMomentum,1,0.03099707
31/01/2023,202301,12mMomentum,2,0.038314781
31/01/2023,202301,12mMomentum,3,0.082369173
31/01/2023,202301,12mMomentum,4,0.102238478
31/01/2023,202301,3mMomentum,1,0.042828343
31/01/2023,202301,3mMomentum,2,0.047348093
31/01/2023,202301,3mMomentum,3,0.070748284
31/01/2023,202301,3mMomentum,4,0.086080242
31/01/2023,202301,6mMomentum,1,0.065760254
31/01/2023,202301,6mMomentum,2,0.053835091
31/01/2023,202301,6mMomentum,3,0.071622722
31/01/2023,202301,6mMomentum,4,0.071523759
31/01/2023,202301,DIV_YLD_HIST,1,0.055004264
31/01/2023,202301,DIV_YLD_HIST,2,0.045756777
31/01/2023,202301,DIV_YLD_HIST,3,0.054749533
31/01/2023,202301,DIV_YLD_HIST,4,0.075537086
31/01/2023,202301,EPSGrowthNTMA,1,0.056488342
31/01/2023,202301,EPSGrowthNTMA,2,0.046146875
31/01/2023,202301,EPSGrowthNTMA,3,0.06668914
31/01/2023,202301,EPSGrowthNTMA,4,0.074719247
31/01/2023,202301,ForwardPE,1,0.064680498
31/01/2023,202301,ForwardPE,2,0.059632949
31/01/2023,202301,ForwardPE,3,0.05541005
31/01/2023,202301,ForwardPE,4,0.081317477
31/01/2023,202301,PriceToBook,1,0.048691041
31/01/2023,202301,PriceToBook,2,0.063428609
31/01/2023,202301,PriceToBook,3,0.080458395
31/01/2023,202301,PriceToBook,4,0.06298588
31/01/2023,202301,PriceToCashflow,1,0.051865464
31/01/2023,202301,PriceToCashflow,2,0.063483675
31/01/2023,202301,PriceToCashflow,3,0.055843785
31/01/2023,202301,PriceToCashflow,4,0.085022991
31/01/2023,202301,PriceToNTA,1,0.046761819
31/01/2023,202301,PriceToNTA,2,0.056643416
31/01/2023,202301,PriceToNTA,3,0.069823146
31/01/2023,202301,PriceToNTA,4,0.080940438
31/01/2023,202301,PriceToRevenue,1,0.048516294
31/01/2023,202301,PriceToRevenue,2,0.053820345
31/01/2023,202301,PriceToRevenue,3,0.078707099
31/01/2023,202301,PriceToRevenue,4,0.081382228
31/01/2023,202301,ROE,1,0.079485917
31/01/2023,202301,ROE,2,0.070025545
31/01/2023,202301,ROE,3,0.053316481
31/01/2023,202301,ROE,4,0.059914178
31/01/2023,202301,Size,1,0.061831273
31/01/2023,202301,Size,2,0.07320656
31/01/2023,202301,Size,3,0.059356303
31/01/2023,202301,Size,4,0.061892868
28/02/2023,202302,12mMomentum,1,-0.048255037
28/02/2023,202302,12mMomentum,2,-0.000579405
28/02/2023,202302,12mMomentum,3,-0.011243676
28/02/2023,202302,12mMomentum,4,-2.92E-02
28/02/2023,202302,3mMomentum,1,-0.048197602
28/02/2023,202302,3mMomentum,2,-0.006526944
28/02/2023,202302,3mMomentum,3,-0.009097341
28/02/2023,202302,3mMomentum,4,-0.029820892
28/02/2023,202302,6mMomentum,1,-0.048360218
28/02/2023,202302,6mMomentum,2,-0.03544506
28/02/2023,202302,6mMomentum,3,0.001232806
28/02/2023,202302,6mMomentum,4,-0.011070307
28/02/2023,202302,DIV_YLD_HIST,1,-0.027175571
28/02/2023,202302,DIV_YLD_HIST,2,-0.00510723
28/02/2023,202302,DIV_YLD_HIST,3,0.011776452
28/02/2023,202302,DIV_YLD_HIST,4,-0.042073319
28/02/2023,202302,EPSGrowthNTMA,1,-0.016749528
28/02/2023,202302,EPSGrowthNTMA,2,-0.001902449
28/02/2023,202302,EPSGrowthNTMA,3,-0.027775673
28/02/2023,202302,EPSGrowthNTMA,4,-0.041648469
28/02/2023,202302,ForwardPE,1,-0.024146355
28/02/2023,202302,ForwardPE,2,-0.022291843
28/02/2023,202302,ForwardPE,3,-0.014735137
28/02/2023,202302,ForwardPE,4,-0.028909047
28/02/2023,202302,PriceToBook,1,-0.033778465
28/02/2023,202302,PriceToBook,2,-0.022164362
28/02/2023,202302,PriceToBook,3,-0.005082722
28/02/2023,202302,PriceToBook,4,-0.033486079
28/02/2023,202302,PriceToCashflow,1,-0.061918505
28/02/2023,202302,PriceToCashflow,2,-0.00760304
28/02/2023,202302,PriceToCashflow,3,-0.004610842
28/02/2023,202302,PriceToCashflow,4,-0.022860791
28/02/2023,202302,PriceToNTA,1,0.000861791
28/02/2023,202302,PriceToNTA,2,-0.049163992
28/02/2023,202302,PriceToNTA,3,-0.037898261
28/02/2023,202302,PriceToNTA,4,-0.013418097
28/02/2023,202302,PriceToRevenue,1,0.006952982
28/02/2023,202302,PriceToRevenue,2,-0.045454079
28/02/2023,202302,PriceToRevenue,3,-0.016035579
28/02/2023,202302,PriceToRevenue,4,-0.022633112
28/02/2023,202302,ROE,1,-0.018118459
28/02/2023,202302,ROE,2,-0.028266587
28/02/2023,202302,ROE,3,-0.023825584
28/02/2023,202302,ROE,4,-0.027838661
28/02/2023,202302,Size,1,-0.04900552
28/02/2023,202302,Size,2,-0.017445915
28/02/2023,202302,Size,3,-0.025741054
28/02/2023,202302,Size,4,-0.001450291
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
