,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield
,MSCI Asia Ex Japan,SP & ASX 200,ASX Small Ords,MSCI Brazil,MSCI China Hong Kong in Red ,MSCI Europe,MSCI ACWI,MSCI Global Small,MSCI India,MSCI Japan,MSCI Korea,MSCI Taiwan,MSCI UK,SP500,MSCI NZ,NAREIT ALL Equity Reits,SP Global Infrastructure,MSCI Asia Ex Japan,SP & ASX 200,ASX Small Ords,MSCI Brazil,MSCI China Hong Kong in Red ,MSCI Europe,MSCI ACWI,MSCI Global Small,MSCI India,MSCI Japan,MSCI Korea,MSCI Taiwan,MSCI UK,SP500,MSCI NZ,NAREIT ALL Equity Reits,SP Global Infrastructure,MSCI Asia Ex Japan,SP & ASX 200,ASX Small Ords,MSCI Brazil,MSCI China Hong Kong in Red ,MSCI Europe,MSCI ACWI,MSCI Global Small,MSCI India,MSCI Japan,MSCI Korea,MSCI Taiwan,MSCI UK,SP500,MSCI NZ,NAREIT ALL Equity Reits,SP Global Infrastructure
31/12/97,-0.048303815,0.07803375,0.046079292,0.084246425,-0.027664866,0.050403068,0.012056761,-0.030498447,0.033470337,-0.040695463,-0.000266927,0.030189982,0.060540643,0.017006331,0.019185824,0.019715067,,,14.74,,,15.92,28.58,27.8,,,40.01,,,21.97,28.9,,,,-0.037578,-0.021346,-0.021121,-0.045857,-0.030991,,-0.036238,-0.05347,-0.036249,-0.044287,-0.025261,-0.045201,-0.026748,-0.037647,-0.006884,,
30/1/98,0.04666188,0.011521088,0.036254839,-0.089884047,-0.294732233,0.055073409,0.026807015,0.019139039,-0.119755832,0.059835648,0.427693564,-0.01359441,0.052185555,0.010988915,-0.02481464,-0.010823954,,,15.04,,,16.13,30.05,28.57,,,38.61,,,22.49,28.74,,,,-0.036777,-0.018334,-0.020402,-0.043353,-0.022842,,-0.035104,-0.042299,-0.032401,-0.04313,-0.036432,-0.04367,-0.026521,-0.036103,-0.003903,,
27/2/98,0.043884351,0.025196387,0.015373293,0.073276687,0.304114895,0.064653911,0.065455388,0.083785806,0.114137469,0.001071649,0.00554536,0.13304926,0.059968668,0.069641632,0.01916144,-0.022036842,,,15.07,,,16.58,33.87,29.8,,,41.08,,,23.62,29.93,,,,-0.038573,-0.019751,-0.020993,-0.046157,-0.031117,,-0.03728,-0.044715,-0.03573,-0.044517,-0.038883,-0.04622,-0.028124,-0.038392,-0.006134,,
31/3/98,-0.048805706,0.033986078,-0.022065101,0.082553627,-0.027239094,0.080013765,0.042296817,0.028548009,0.072780823,-0.012142484,-0.175553625,-0.030524666,0.038481598,0.049933186,0.034587562,0.015131767,,,15.29,,,15.9,36.31,31.13,,,40.32,,,23.94,31.35,29.1,,,-0.036398,-0.01855,-0.01394,-0.041051,-0.036584,,-0.035918,-0.043492,-0.034842,-0.042306,-0.036641,-0.044121,-0.026636,-0.037058,-0.002546,,
30/4/98,-0.024652794,0.002207663,0.008685408,-0.040430169,-0.10867752,-0.017759225,0.009838301,0.007359977,0.030100057,-0.013869018,-0.068757319,-0.095709956,0.002829447,0.009986558,-0.007556175,-0.040172297,,29.65,15.53,,,15.71,36.23,31.92,,,45.22,,,24.14,31.79,26.38,,,-0.034561,-0.017392,-0.013067,-0.037308,-0.033392,,-0.03439,-0.042304,-0.033479,-0.040714,-0.034155,-0.041891,-0.025192,-0.035701,-0.000788,,
29/5/98,-0.079052212,-0.016986029,-0.039447154,-0.172149137,-0.135891833,0.044271824,-0.011464902,-0.024641867,-0.076622364,-0.009576575,-0.234602694,-0.070788175,-0.013093212,-0.017368711,-0.033076465,-0.012501961,,28.16,14.77,,,11.95,36.97,31.68,,,44.96,,,23.91,31.25,26.53,,,-0.034515,-0.016793,-0.014456,-0.020403,-0.022645,,-0.03394,-0.043108,-0.032318,-0.041044,-0.030691,-0.041579,-0.025373,-0.035827,0.0005,,
30/6/98,-0.012623061,0.019924385,-0.089363444,-0.039355612,-0.170116685,0.016087086,0.024491295,-0.024694079,-0.116375481,0.015086873,-0.124887342,-0.052655309,-0.00766242,0.039806926,-0.095838348,-0.009049836,,28.68,14.91,,,11.37,36.85,32.54,,,45.53,,,24.28,32.34,24.48,,,-0.035018,-0.017269,-0.011267,-0.024954,-0.016339,,-0.034737,-0.043949,-0.029914,-0.041841,-0.028532,-0.041538,-0.02657,-0.03697,0.004761,,
31/7/98,-0.014940336,0.011447502,0.028677485,0.084582283,-0.199669516,0.008732925,-0.001880403,-0.047900898,-0.006980549,0.025723329,0.159287575,-0.016826552,-0.001825896,-0.010716895,0.092085136,-0.07368848,,29.24,15.06,,,10.58,37.23,32.28,,,47.32,,,24.21,31.61,26.96,,,-0.035128,-0.016801,-0.012394,-0.025652,-0.014643,,-0.034275,-0.044246,-0.029924,-0.04204,-0.032011,-0.042444,-0.026382,-0.036792,-0.000142,,
31/8/98,-0.130229974,-0.085581437,-0.100659883,-0.491125538,-0.32051725,-0.142575946,-0.142977897,-0.181190905,-0.086572956,-0.144010541,-0.087600264,-0.172349865,-0.095719335,-0.156165762,-0.195291768,-0.105663465,,25.74,13.16,,,10.22,36.78,28.09,,,41.25,,,21.9,27.45,24.11,,,-0.030729,-0.011038,-0.003577,-0.004297,0.003009,,-0.028948,-0.040728,-0.023764,-0.038227,-0.027757,-0.038868,-0.020876,-0.031825,0.012244,,
30/9/98,0.006328207,0.037035012,0.081121385,0.036967762,0.359214991,-0.094193237,0.01781742,-0.001253148,0.045043526,-0.06125078,0.003965702,0.06652956,-0.036009124,0.06209645,-0.058327643,0.051370982,,25.1,13.16,,,11.41,29.1,28.47,,,38.89,,,21.34,29.22,23.71,,,-0.026238,-0.010187,0.000616,0.01116,-0.007494,,-0.024332,-0.036189,-0.024613,-0.033121,-0.021973,-0.034972,-0.016128,-0.027948,0.015147,,
30/10/98,0.15664006,0.036091458,0.02156402,0.042470181,0.094718635,0.065426657,0.086043179,0.068302461,-0.080324044,-0.001033106,0.223231752,0.063676475,0.072867209,0.078192479,0.065522185,-0.025185354,,26.09,13.16,,,15.43,31.42,30.9,,,37.36,,,22.38,31.86,24.06,,,-0.026989,-0.01173,0.001977,-0.008887,-0.010624,,-0.025329,-0.035644,-0.022047,-0.032679,-0.025869,-0.034939,-0.017353,-0.028693,0.011688,,
30/11/98,0.0531501,0.053481314,0.024047996,0.160352292,0.030989272,0.075926496,0.05781347,0.052441373,-0.012922874,0.097473949,0.114350627,0.061287492,0.057849791,0.058840053,0.064037362,0.009528365,,27.92,13.16,,,15.61,33.52,32.49,,,41.31,,,23.58,33.52,25.16,,,-0.030076,-0.014625,-0.005509,-0.015468,-0.013128,,-0.028862,-0.037916,-0.023196,-0.035523,-0.029441,-0.037217,-0.020208,-0.031161,0.005769,,
31/12/98,0.029819008,0.017582268,0.025741017,-0.206021395,-0.085708316,0.029315983,0.047467355,0.0210551,0.078024642,-0.048413578,0.27967392,-0.120636467,0.022357266,0.056005053,0.011790207,-0.02963377,,28.23,13.16,,,15.73,33.58,33.33,,,39.94,,,25.91,34.56,25.79,,,-0.03003,-0.014619,-0.005478,-0.006268,-0.010344,,-0.029106,-0.03751,-0.025418,-0.034755,-0.032924,-0.036007,-0.02039,-0.031554,0.006582,,
29/1/99,0.007507291,0.03318219,0.035076146,-0.332268253,-0.205362053,0.032410271,0.021104413,0.000984896,0.112976983,0.037054625,0.021560612,-0.026960092,0.000597472,0.04096558,0.072836038,-0.024268957,,28.65,13.16,,,14.51,35.09,31.59,,,41.11,,26.31,27.48,34.13,27.92,,,-0.030121,-0.01542,-0.006588,-0.011055,-0.002506,,-0.02956,-0.02423,-0.027193,-0.035108,-0.031314,-0.035828,-0.020498,-0.032202,0.003146,,
26/2/99,-0.022402796,-0.013924436,0.008988112,0.069493629,-0.043368155,0.005771506,-0.027077053,-0.045191162,-0.029797697,-0.002491961,-0.079253593,0.070253024,0.046939728,-0.031579761,0.025461102,-0.028732766,,28.49,13.16,,,14.59,35.38,30.73,,,41.33,,27.66,29.14,32.96,29.96,,,-0.032296,-0.017078,-0.009215,-0.016539,-0.002991,,-0.031584,-0.025961,-0.029683,-0.037267,-0.032306,-0.038467,-0.023642,-0.033909,-7.7E-05,,
31/3/99,0.120735631,0.030605217,0.010732244,0.313320763,0.127664095,0.026010058,0.041938771,0.038439493,0.149698764,0.131945038,0.15917254,0.094530086,0.027559834,0.039228154,-0.028926649,-0.014805971,,31.94,13.16,,,16.58,35.88,32.15,,,46.96,,32.17,29.49,33.85,21.73,,,-0.031857,-0.015109,-0.009988,-0.022329,-0.003698,,-0.030026,-0.024028,-0.02922,-0.036584,-0.031798,-0.039766,-0.021504,-0.032309,0.001337,,
30/4/99,0.07199902,0.04918089,0.029704392,0.109660953,0.224328932,0.051797634,0.038792856,0.075417973,-0.126017408,0.048229957,0.203720622,0.070141349,0.040159665,0.037986482,0.096728739,0.085602099,,34.91,13.16,,,16.54,35.82,33.3,,,50.72,,33.97,30.51,34.46,22.81,,,-0.033321,-0.017019,-0.008983,-0.027319,-0.012658,,-0.031132,-0.026165,-0.027958,-0.037584,-0.034943,-0.040731,-0.023001,-0.033339,-0.003491,,
31/5/99,-0.053034471,-0.063951508,-0.036863891,-0.041206941,0.005368565,-0.029534822,-0.035084001,-0.0097691,0.177765963,-0.038370804,0.000177,-0.03656554,-0.04983673,-0.023900041,-0.137006744,0.017259636,,33.43,13.16,,,18.61,36.15,32.36,,,49.08,,33.72,29.2,33.7,18.98,,,-0.033949,-0.015945,-0.008734,-0.03144,-0.010235,,-0.031271,-0.027116,-0.030541,-0.038405,-0.035849,-0.035379,-0.022638,-0.033893,-0.003748,,
30/6/99,0.099707783,0.033375689,0.009759739,0.039458212,0.385847225,0.031548864,0.046389231,0.056046063,0.04898145,0.083857832,0.235632913,0.189638295,0.019516169,0.054012143,0.052053761,-0.024874369,,37.16,19.11,,,20.49,36.58,34.19,,,54.61,,40.2,30.62,35.53,19.86,,,-0.036589,-0.018227,-0.01007,-0.033881,-0.022387,,-0.033426,-0.030084,-0.032407,-0.04056,-0.039132,-0.038475,-0.024952,-0.035985,-0.009524,,
30/7/99,0.059536192,0.011252179,0.030082072,-0.105664959,-0.131865739,-0.026231619,-0.003227505,0.025144412,0.103880163,0.041503809,0.078201918,-0.134149309,-0.013606787,-0.031732389,0.035973179,-0.037459605,,38.42,19.16,,,20,35.56,33.56,,,57.31,,40.2,30.61,34.53,20.79,,,-0.036677,-0.01847,-0.010131,-0.03254,-0.02127,,-0.032742,-0.029991,-0.033793,-0.040501,-0.039496,-0.036016,-0.024217,-0.035205,-0.010363,,
31/8/99,-0.00413002,-0.032750956,0.008431245,-0.034457247,-0.007618891,0.026506303,-0.001389221,0.004072521,0.092067342,-0.053075963,-0.000474942,0.10513515,0.006317799,-0.004947393,-0.016065066,-0.020200278,,37.08,18.94,,,19.67,35.77,33.58,,,53.09,,40.2,30.32,34.61,20.94,,,-0.038636,-0.020045,-0.01528,-0.032397,-0.024502,,-0.034879,-0.032353,-0.036509,-0.042348,-0.041586,-0.039718,-0.026386,-0.03732,-0.012034,,
30/9/99,0.030259564,-0.011111992,0.004288642,0.043667398,-0.041808024,-0.014321663,-0.009444488,-0.00089756,0.002465072,0.031885558,-0.129619896,-0.069996216,-0.040964931,-0.027798409,-0.063488434,-0.047806802,,38.18,18.73,,,19.46,34.9,33.3,,,54.25,,40.2,29.1,33.46,19.14,,,-0.037715,-0.015337,-0.011551,-0.034704,-0.022386,,-0.033814,-0.033572,-0.035576,-0.041689,-0.035816,-0.038514,-0.024112,-0.035799,-0.007442,,
29/10/99,0.036002184,0.002816687,-0.007241523,0.033530609,-0.08633331,0.043534108,0.050292093,-0.011941735,-0.078037152,0.02152921,-0.001920206,0.032386601,0.03098855,0.061352402,0.035228766,-0.030880494,,39.36,17.79,,,20.63,36.47,34.69,,,55.75,,40.2,30.04,34.76,20.01,,,-0.040218,-0.016914,-0.016761,-0.039366,-0.022316,,-0.036866,-0.035887,-0.037118,-0.04423,-0.038193,-0.041096,-0.027083,-0.038886,-0.011273,,
30/11/99,0.05210398,0.056822271,0.052670722,0.172096594,-0.019689644,0.081203791,0.027777114,0.042429459,0.061193856,0.0205104,0.163260383,0.007808304,0.041592464,0.020120165,0.021833357,-0.023982177,,41.36,18.19,,,23.3,38.57,36.07,,,58.12,,47.93,31.25,35.85,20.62,,,-0.042723,-0.020582,-0.020812,-0.044307,-0.023882,,-0.039487,-0.039098,-0.039265,-0.046671,-0.042246,-0.043383,-0.030134,-0.041213,-0.01398,,
31/12/99,0.063408546,0.025520899,0.025353471,0.228232779,-0.077156338,0.10486541,0.077714233,0.068502418,0.137170896,0.061589482,-0.053249139,0.096710206,0.043318064,0.057214066,0.070419917,0.01990027,,44.63,19.22,,108.02,23.52,38.57,39.35,,,65.36,,55.88,35.51,37.66,22.13,,,-0.043478,-0.021384,-0.021045,-0.046403,-0.021868,,-0.04096,-0.040005,-0.041107,-0.047332,-0.041923,-0.044698,-0.03276,-0.042207,-0.014301,,
31/1/00,-0.036005823,-0.012488219,-0.062062837,-0.056378876,-0.043909547,-0.049638983,-0.059450822,-0.007336022,0.104950098,0.000180444,0.012837621,0.130365985,-0.103478949,-0.0515485,-0.07737231,-0.000131952,,42.52,18.05,,87.86,23.74,40.03,35.87,,,64.21,,55.37,32.4,34.25,20.44,,,-0.046835,-0.024629,-0.022615,-0.049632,-0.024175,,-0.043942,-0.043895,-0.045469,-0.050987,-0.040767,-0.04999,-0.034377,-0.045256,-0.011633,,
29/2/00,-0.025370172,0.01524422,0.019055641,0.040633912,-0.202472497,0.067993626,0.002750192,0.114700191,0.168044688,-0.000648482,-0.148603257,-0.042545814,-0.004306022,-0.019119617,-0.027918939,-0.018109683,,42.19,18.05,,90.99,25.25,42.28,36.21,,,64.21,,53.34,34.73,33.45,20.14,,,-0.047713,-0.026145,-0.023856,-0.050843,-0.018189,,-0.044929,-0.046343,-0.048416,-0.051887,-0.039082,-0.050618,-0.036391,-0.045854,-0.011325,,
31/3/00,0.064499608,0.009872141,-0.021525144,0.037760328,0.026338875,0.022319945,0.067577681,-0.035518826,-0.106355337,0.013451652,0.08855495,0.028294442,0.062372398,0.093336166,0.030320959,0.022717682,,44.55,16.73,,94.51,24.04,42.78,38.81,,,66.66,,55.63,36.47,37.01,21.61,,,-0.048642,-0.026763,-0.021718,-0.050756,-0.019523,,-0.046433,-0.046298,-0.047335,-0.052725,-0.040235,-0.051818,-0.038076,-0.047748,-0.010568,,
28/4/00,-0.07876739,0.010642932,-0.123088351,-0.14263065,0.090679544,-0.00026139,-0.042797987,-0.073315238,-0.16896439,-0.026238503,-0.117976248,-0.114780063,-0.024143018,-0.030553755,0.009019725,0.060318082,,44.59,17.48,,183.12,21.67,42.35,38.48,,,65.44,26.19,50.78,35.38,36.69,20.81,,,-0.047677,-0.02662,-0.018949,-0.049423,-0.022181,,-0.045603,-0.042339,-0.043443,-0.052147,-0.037287,-0.050386,-0.037077,-0.047105,-0.010682,,
31/5/00,-0.059147016,-0.014982081,-0.044136579,-0.015959737,0.033556382,-0.026761434,-0.024419351,-0.016572719,-0.105380362,-0.056377379,0.002107321,0.027365818,0.010986434,-0.020736179,-0.035049608,0.003949485,,41.45,17.72,,214.73,16.95,42.23,37.37,,,61.87,26.18,52.35,35.2,35.49,18.94,,,-0.044799,-0.023992,-0.014659,-0.047362,-0.012452,,-0.042984,-0.039755,-0.039787,-0.049823,-0.035129,-0.048298,-0.035184,-0.044772,-0.00669,,
30/6/00,0.067552568,0.088190933,0.078298809,0.114726542,0.12642106,-0.006709423,0.033468249,0.0728126,0.098655916,0.048668829,0.117904934,-0.072699605,-0.004163371,0.024353635,0.036526874,0.016734578,,43.99,20.22,,263.4,19.51,41.42,38.51,,,65.86,26.18,49.89,34.89,36.63,18.7,,,-0.047645,-0.027118,-0.019571,-0.047121,-0.045455,,-0.045532,-0.042958,-0.044977,-0.052486,-0.043703,-0.050243,-0.037346,-0.047475,-0.010299,,
31/7/00,-0.098765844,-0.028209009,0.037623197,-0.010843645,-0.018500243,0.017456325,-0.028715305,-0.046201609,-0.107098837,-0.087723207,-0.173792512,-0.018985929,0.016533622,-0.015695705,0.006797485,0.080011647,,41.24,19.31,,211.45,20.94,41.39,37.7,,,61.2,26.18,46.59,34.69,36.66,16.98,,,-0.050367,-0.029824,-0.024617,-0.05044,-0.048848,,-0.048923,-0.046073,-0.047338,-0.055572,-0.044499,-0.053499,-0.041577,-0.051182,-0.012127,,
31/8/00,0.040963469,0.013513234,0.029755,0.024298659,-0.041597295,0.033461507,0.032475254,0.067338744,0.060069021,0.035158985,-0.039663914,-0.062959281,0.042476974,0.060262047,-0.019331331,-0.047047303,,42.84,19.67,,91.21,19.64,41.58,39.09,,,62.35,26.18,45.64,35.61,38.43,15.75,,,-0.052046,-0.030425,-0.025335,-0.05331,-0.049149,,-0.050305,-0.048101,-0.049735,-0.056688,-0.044684,-0.053922,-0.042901,-0.052515,-0.012029,,
29/9/00,-0.065200043,0.028826739,-0.043491404,-0.066658577,-0.130033163,-0.044663841,-0.054559778,-0.031780643,-0.108922125,-0.035466545,-0.127167337,-0.167051677,-0.044530073,-0.054240536,-0.046189944,0.022177627,,40.12,19.19,,225.4,18.33,39.52,37.57,,,59.19,26.18,37.04,34.76,36.62,14.68,,,-0.050756,-0.032118,-0.020451,-0.052125,-0.051977,,-0.049046,-0.046147,-0.047025,-0.055312,-0.041161,-0.051263,-0.040873,-0.050984,-0.006431,,
31/10/00,-0.065633732,-0.022442282,-0.015587835,-0.081553248,-0.047863078,0.028727282,-0.017240228,-0.048299862,-0.073261965,-0.049816767,-0.189708426,-0.106491063,0.02416959,-0.004242013,-0.057101019,-0.048943023,,37.82,18.99,,209.98,17.24,40.1,37.53,,,55.88,26.18,33.12,35.81,36.86,13.76,,,-0.051915,-0.033091,-0.02063,-0.053572,-0.053373,,-0.050808,-0.047396,-0.047732,-0.056774,-0.038568,-0.051852,-0.043232,-0.052754,-0.005624,,
30/11/00,-0.036802845,0.01228096,-0.002781375,-0.119322251,-0.142590011,-0.065498157,-0.062577989,-0.049475445,0.070481662,-0.028529755,-0.001513155,-0.058610063,-0.036751167,-0.082116126,0.027830134,0.007356502,,37.25,20.18,,204.27,16.66,37.77,35.44,,,54.95,26.18,31.46,34.42,34.38,14.21,,,-0.049844,-0.03105,-0.017972,-0.050979,-0.051842,,-0.047965,-0.044463,-0.047176,-0.054707,-0.042065,-0.049255,-0.04058,-0.049861,-0.004938,,
29/12/00,-0.040759404,-0.021892601,-0.02139037,0.128748641,0.007925751,-0.009052289,0.015789742,0.037378501,-0.008915919,-0.032632766,0.001115612,-0.084296039,0.014231443,0.004875349,-0.070444178,0.053740107,,36.44,20.32,,80.9,18.4,37.72,34.65,,,52.6,26.18,29.1,34.03,33.91,12.43,,,-0.046336,-0.027278,-0.013722,-0.049384,-0.049114,,-0.044984,-0.040081,-0.04378,-0.051364,-0.039171,-0.045474,-0.03962,-0.046986,-0.003018,,
31/1/01,0.027161192,0.05137219,0.038333765,0.117276946,0.13555933,0.007487714,0.019218953,0.036397198,0.078158629,0.006140227,0.255525886,0.234956819,0.005504015,0.03486389,0.091282456,0.007409252,,35.02,20.18,,80.9,18.91,38.12,32.16,,,41.55,26.18,32.61,32.54,32.36,12.43,,,-0.037736,-0.019846,-0.006741,-0.037845,-0.040999,,-0.035994,-0.031702,-0.03616,-0.040654,-0.029594,-0.038909,-0.030544,-0.038394,-0.015115,,
28/2/01,-0.046718115,0.002320173,-0.018307976,-0.108966673,-0.095578283,-0.076807658,-0.088055926,-0.029342649,-0.033621806,-0.037347166,-0.079241515,-0.07614406,-0.055460063,-0.095618673,-0.029585846,-0.021475251,,33.22,20.3,,80.9,18.44,34.69,29.76,,,40.45,26.18,29.51,30.07,29.66,12.43,,,-0.035923,-0.018214,-0.002697,-0.035533,-0.038764,,-0.033413,-0.029937,-0.033637,-0.039252,-0.026499,-0.036703,-0.028105,-0.035867,-0.015041,,
30/3/01,-0.059036941,-0.037346184,-0.089013153,-0.119577708,-0.176973839,-0.037575576,-0.067772843,-0.056228146,-0.192188398,0.038054948,-0.098590755,-0.000269021,-0.031802661,-0.065445258,0.059733415,0.001071401,,32.35,18.92,,80.9,17.76,32.59,27.92,,,41.52,13.22,28.32,28.98,27.59,12.43,,,-0.029594,-0.010452,0.005877,-0.024001,-0.031394,,-0.026537,-0.023512,-0.026347,-0.03209,-0.018938,-0.03108,-0.020368,-0.029336,-0.012567,,
30/4/01,0.053581919,0.066542399,0.049474467,0.039358989,0.096533435,0.064840804,0.071684815,0.076118727,-0.016898914,0.051211804,0.120351411,-0.071080686,0.054489068,0.074830821,0.078900363,0.01924156,,34.01,20.12,,80.9,17.56,32.22,30.09,19.43,,42.47,14.62,28.15,32.81,29.96,12.43,,,-0.026078,-0.00847,0.007824,-0.020036,-0.02803,,-0.023487,-0.02064,-0.021292,-0.029363,-0.018566,-0.026314,-0.017336,-0.026329,-0.007076,,
31/5/01,-0.001764861,0.013623346,0.008782509,-0.055323268,0.026849148,0.005365069,-0.012294711,0.011553812,0.043966545,-0.041345137,0.045326595,-0.041574401,-0.026705848,0.006676588,-0.080741838,0.018068078,,33.47,20.85,,80.9,15.43,33.53,30.01,19.75,,41.58,14.62,26.96,31.29,30.21,12.43,,,-0.023095,-0.005984,0.010346,-0.017999,-0.022064,,-0.020536,-0.018019,-0.019001,-0.026388,-0.018087,-0.023476,-0.013245,-0.023695,-0.002861,,
29/6/01,-0.044087903,0.032288184,0.006854247,-0.018838189,0.032792198,-0.035285644,-0.031353683,-0.002081388,-0.053398737,-0.012887711,-0.041732766,-0.015122687,-0.024618636,-0.024646574,0.032379026,0.049593376,,32.33,21.94,,80.9,15.56,31.91,29.34,19.17,,41.37,14.62,26.01,30.06,29.45,12.43,,,-0.0232,-0.006833,0.010707,-0.017585,-0.022831,,-0.021115,-0.018244,-0.020767,-0.026733,-0.017738,-0.022434,-0.012987,-0.023869,-0.002479,,
31/7/01,-0.065323828,-0.05129473,-0.038295611,-0.075360541,-0.145711885,-0.037274855,-0.01322482,-0.033660154,-0.030274645,-0.076072539,-0.076857287,-0.100744042,-0.012288716,-0.009902803,0.011321377,-0.025280051,,30.76,20.37,,80.9,15.53,30.96,28.91,18.79,,38.87,14.62,24.2,29.75,29.4,12.43,,,-0.020799,-0.00385,0.013039,-0.012261,-0.019358,,-0.019432,-0.016012,-0.015776,-0.02471,-0.014915,-0.018901,-0.011354,-0.022375,-0.004097,,
31/8/01,-0.01981931,-0.028770317,0.010313374,-0.090468874,-0.243803424,-0.059479769,-0.049026409,-0.001900695,-0.015617324,-0.07356796,0.016444575,0.029955186,-0.027082509,-0.064644196,-0.02732666,0.030071862,,28.68,20.55,,80.9,13.62,28.8,27.3,18.43,,36.56,14.62,24.23,29.47,27.66,12.43,,,-0.018403,-0.00174,0.014764,-0.011514,-0.013254,,-0.016719,-0.014458,-0.012761,-0.022723,-0.013732,-0.017546,-0.007917,-0.020028,-0.000538,,
28/9/01,-0.118792196,-0.066882832,-0.075720384,-0.182660317,-0.034785871,-0.110094649,-0.092260429,-0.139648558,-0.135024682,-0.096095301,-0.152563626,-0.245014536,-0.081545025,-0.084213952,-0.117093825,-0.050303923,,25.97,18.52,,79.24,11.76,25.66,24.85,16.2,,33.5,14.62,17.95,27.27,24.74,12.43,,,-0.007027,0.010944,0.023831,0.002136,-0.001764,,-0.005245,-0.000726,0.002431,-0.011667,-0.002522,-0.002709,0.003755,-0.008845,0.013582,,
31/10/01,0.01955335,0.063199678,0.092572125,0.053705604,0.025150406,0.041529202,0.019144216,0.064784296,0.068016067,0.025143571,0.134466574,0.101020457,0.02965678,0.018874445,0.054117235,-0.033581486,,26.71,19.78,,85.49,12.66,26.58,25.59,16.84,,34.09,14.62,20.26,28.1,25.33,12.43,,,-0.003776,0.012928,0.022315,0.004091,0.001604,,-0.001269,0.002355,0.004662,-0.008187,-0.001681,-0.001197,0.005826,-0.005436,0.015529,,
30/11/01,0.046815024,0.047215257,0.046528889,0.099185297,0.093057379,0.041729355,0.057723306,0.061023657,0.095972738,0.016654319,0.20858745,0.126741044,0.04117425,0.07391514,0.103003337,0.04829674,,28.16,20.62,,85.49,14.2,27.79,27.19,17.85,,34.13,14.62,24.23,29.98,27.24,12.43,,,-0.001848,0.014455,0.023446,0.018133,0.002602,,0.000422,0.003777,0.005141,-0.005648,-0.003503,-0.000807,0.008023,-0.00371,0.015081,,
31/12/01,-0.022140739,0.027320847,0.018565298,0.1293827,0.002970108,0.033526192,0.006406094,0.025658814,0.007449043,-0.00721706,0.116646942,0.21211272,0.003051628,0.008721367,-0.022572347,0.013753202,0.015777238,29.31,21.6,,85.49,14.28,27.17,27.16,18.15,,34.56,14.62,29.03,29.19,26.96,12.43,,,-0.002224,0.014131,0.022556,0.015625,0.003049,0.006066,-0.000208,0.00333,0.003927,-0.005751,-0.004495,-0.005541,0.008241,-0.003739,0.016395,,
31/1/02,-0.038019548,0.012885064,0.035854632,-0.07128222,-0.098002738,-0.020435258,-0.030644335,-0.020641434,0.023376825,-0.060991228,0.073255847,0.045096149,-0.013681796,-0.014691781,0.0441838,-0.001784759,-0.025873745,28.15,22.34,,3.71,15.08,25.96,25.83,18.9,,38.92,16.1,31.95,26.69,25.09,14.38,,,-0.002239,0.013411,0.01633,0.009472,0.005032,0.006277,-0.00064,0.000133,0.003402,-0.007862,-0.005933,-0.007517,0.008066,-0.003842,0.01419,,
28/2/02,0.026799859,-0.010935224,-0.006080202,0.133077437,0.007822129,-0.007264785,-0.008529342,-0.008511963,0.065332548,0.041040106,0.101437786,-0.044822471,-0.005676233,-0.019495473,-0.034317061,0.014436202,-0.007639846,28.96,22.39,,4.23,14.44,25.97,25.6,19.05,,40.76,18.19,30.48,26.59,24.61,13.43,,,-0.002505,0.01434,0.016752,0.006634,0.004849,0.006524,-0.000399,0.000254,0.002812,-0.00829,-0.007032,-0.007047,0.008705,-0.003542,0.017297,,
29/3/02,0.056493157,0.003415057,0.015949926,-0.000291425,0.054838247,0.048085615,0.04348398,0.075425904,-0.008712566,0.046718273,0.086516023,0.082945181,0.038467601,0.036919076,-0.002443566,0.050972787,0.050796724,30.55,22.11,,4.21,15.46,27.7,26.69,20.92,,42.46,17.64,34.01,28.41,25.45,12.94,,,-0.003023,0.014815,0.017237,0.009134,0.003873,0.005285,-0.001095,-0.001471,-0.000867,-0.009294,-0.003761,-0.007871,0.008249,-0.004184,0.0178,,
30/4/02,0.035987761,-0.018097869,-0.031550379,-0.01498726,0.042714143,-0.038026792,-0.034151511,0.016033346,-0.037930591,0.02486959,-0.025256708,-0.030142239,-0.019926025,-0.062558931,-0.013112438,0.005173663,0.028758975,30.53,21.42,,4.19,16.09,26.18,25.21,21.34,,44.11,20.36,32.88,25.84,23.89,12.52,,,-0.003261,0.015437,0.019763,0.009072,0.003038,0.005729,-0.000379,-0.00181,-0.000158,-0.00897,-0.007283,-0.006883,0.008933,-0.003123,0.018619,,
